path,size_bytes,size_human,ext,depth,mtime_iso
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0267_R02.pdf,319317,312 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0267_R2_Sht4.dwg,2563191,2.4 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0268_R02.pdf,284998,278 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0268_R2_Sht3.dwg,1770676,1.7 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0269_R01.pdf,60466,59 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0269_R1_Sht1.dwg,1909244,1.8 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0272_R02.pdf,823354,804 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0272_R2_Sht2.dwg,1990884,1.9 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0273_R02.pdf,477457,466 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0273_R2_Sht3.dwg,1944395,1.9 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0292_REV02.dwg,1099671,1.0 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0292_REV02.pdf,342810,335 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0293_R01.pdf,273285,267 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0293_R1_Sht2.dwg,1771400,1.7 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0297_R01.pdf,94711,92 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0297_R1_Sht1.dwg,1724948,1.6 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0298_R01.pdf,270790,264 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0298_R1_Sht2.dwg,1826067,1.7 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0299_R01.pdf,361606,353 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0299_R1_Sht3.dwg,1758604,1.7 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0300_R01.pdf,274086,268 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0300_R1_Sht2.dwg,1822525,1.7 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0302_R01.pdf,256014,250 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0302_R1_Sht1.dwg,1809787,1.7 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0303_R01.pdf,93483,91 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0303_R1_Sht1.dwg,1788634,1.7 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0304_R01.pdf,269866,264 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0304_R1_Sht2.dwg,1751858,1.7 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0314_R01.pdf,272444,266 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0314_R1_Sht1.dwg,1701067,1.6 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0316_R02.pdf,335982,328 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0316_R2_Sht3.dwg,1824246,1.7 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0317_R02.pdf,308585,301 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0317_R2_Sht2.dwg,1832781,1.7 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0318_R02.pdf,68468,67 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0318_R2_Sht1.dwg,1847745,1.8 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0321_R01.pdf,317632,310 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0321_R1_Sht2 & 3.dwg,2589238,2.5 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0323_R01.pdf,273051,267 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0323_R1_Sht2.dwg,1810343,1.7 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0324_R1_Sht2.dwg,1894034,1.8 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0325_R01.pdf,306592,299 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0326_R00_Sht1.dwg,1749291,1.7 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0326_R00.pdf,200550,196 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0327_R01.pdf,269116,263 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0327_R1_Sht2.dwg,1888766,1.8 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0330_R01.pdf,313454,306 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0330_R1_Sht2.dwg,1755769,1.7 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0332_R02.pdf,66040,64 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0332_R2_Sht1.dwg,1820409,1.7 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0334_R03.pdf,348809,341 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0334_R3_Sht4.dwg,1812672,1.7 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0336_R01.pdf,328824,321 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0336_R1_Sht3.dwg,1793957,1.7 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0337_R03.pdf,266320,260 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0337_R3_Sht1.dwg,1735901,1.7 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0338_R03.pdf,267548,261 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0338_R3_Sht1.dwg,1757634,1.7 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0339_R01.pdf,270077,264 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0339_R1_Sht2.dwg,1778787,1.7 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0340_R03.pdf,741258,724 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0340_R1_Sht2.dwg,1614335,1.5 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0340_R3_Sht1.dwg,1615996,1.5 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0341_R03.pdf,262632,256 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0341_R3_Sht1.dwg,1738085,1.7 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0342_R03.pdf,262768,257 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0342_R3_Sht1.dwg,1750476,1.7 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0343_R01.pdf,271163,265 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0343_R1_Sht2.dwg,2611350,2.5 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0344_R01.pdf,202649,198 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0344_R1_Sht1.dwg,1804974,1.7 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0346_R01.pdf,264290,258 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0347_R02.pdf,391318,382 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0347_R2_Sht2.dwg,2690334,2.6 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0526_R01.pdf,124055,121 KB,pdf,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0526_R1_Sht1.dwg,1837989,1.8 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/05_Pipe Supports/4521-PLN-DOT-75-63-0526_R1_Sht2.dwg,1702077,1.6 MB,dwg,2,2026-06-05T06:28:00.000Z
12 As Built TES 6/SOLANA TES 6_AS built list_R04_20200429.xlsx,114979,112 KB,xlsx,1,2026-06-05T06:25:00.000Z
